emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,timestamp,label,gesture
9,-35,-5,12,2,-5,-5,-22,1782738800.959615,1,fist
74,73,11,-1,5,6,9,43,1782738800.962662,1,fist
-29,-2,-2,-2,-3,-4,-1,2,1782738800.962662,1,fist
-72,-72,-25,1,-8,-3,-3,-13,1782738800.973856,1,fist
39,43,5,12,4,0,-2,-23,1782738800.973856,1,fist
24,-29,-11,-6,0,-1,-3,-15,1782738800.974082,1,fist
-27,38,-10,5,-6,-2,-3,-13,1782738800.974082,1,fist
16,-23,0,5,15,4,0,9,1782738800.987844,1,fist
1,24,-12,0,-11,-5,1,43,1782738800.987844,1,fist
-66,-115,9,17,3,-4,0,-17,1782738801.004355,1,fist
21,1,-9,-11,2,1,-12,-11,1782738801.004355,1,fist
15,-35,8,10,-6,-2,2,-18,1782738801.00451,1,fist
3,-27,-2,11,11,6,-3,22,1782738801.00451,1,fist
-58,31,2,-1,-4,3,17,15,1782738801.0199811,1,fist
-31,-3,-2,24,5,-4,-14,-51,1782738801.0199811,1,fist
92,-47,4,-8,2,3,-3,28,1782738801.03341,1,fist
124,84,-16,-20,-7,-7,-5,-14,1782738801.03341,1,fist
78,44,4,13,-6,-10,-16,-26,1782738801.034441,1,fist
48,-31,9,6,12,3,6,0,1782738801.034441,1,fist
17,9,-8,-26,-5,6,3,11,1782738801.047982,1,fist
98,51,7,22,3,4,9,-12,1782738801.047982,1,fist
-35,-10,-12,4,4,1,-4,8,1782738801.064042,1,fist
-6,-10,0,-26,-20,-9,-6,-10,1782738801.064042,1,fist
-35,41,2,-5,17,6,3,-4,1782738801.06422,1,fist
6,-30,11,-16,-1,8,10,43,1782738801.06422,1,fist
-5,1,-14,0,-6,-8,-5,1,1782738801.0783281,1,fist
-20,-10,55,30,12,1,-6,-24,1782738801.0783281,1,fist
-33,-23,-12,-52,-9,8,10,7,1782738801.093289,1,fist
12,19,-18,1,2,2,4,9,1782738801.093289,1,fist
-36,13,9,7,4,2,6,2,1782738801.1238909,1,fist
22,45,-6,-4,-8,-5,3,4,1782738801.1238909,1,fist
9,7,0,3,-7,-4,-6,11,1782738801.124171,1,fist
-53,-35,20,6,2,-6,-11,-18,1782738801.124171,1,fist
36,5,-14,-5,4,9,20,43,1782738801.124542,1,fist
-76,1,-4,12,2,-1,-17,-39,1782738801.124542,1,fist
48,34,4,-11,-9,-4,3,-9,1782738801.124877,1,fist
-8,22,-8,11,2,-1,3,0,1782738801.124877,1,fist
31,13,1,23,0,-3,-5,-4,1782738801.137872,1,fist
48,-2,6,9,27,17,25,49,1782738801.137872,1,fist
1,-24,-10,-33,-32,-18,-21,-25,1782738801.152809,1,fist
25,36,15,-5,8,2,-3,-11,1782738801.152809,1,fist
40,33,12,12,2,-1,0,39,1782738801.154539,1,fist
68,56,-7,14,3,6,15,39,1782738801.154539,1,fist
-84,17,32,-13,6,4,-4,-25,1782738801.167677,1,fist
-28,3,-3,1,-4,1,7,2,1782738801.167677,1,fist
20,-22,1,-18,2,1,-5,-5,1782738801.1821811,1,fist
-20,58,-1,-3,-13,-2,4,0,1782738801.1821811,1,fist
-47,-60,-11,41,13,-5,2,6,1782738801.182307,1,fist
-48,-18,4,-26,-6,-2,-11,-23,1782738801.182307,1,fist
3,-52,3,-9,0,1,-4,-29,1782738801.198694,1,fist
71,-32,-15,-11,-2,-2,-7,-1,1782738801.198694,1,fist
-22,-22,-12,26,1,-1,5,0,1782738801.213902,1,fist
-3,9,-2,-8,1,-4,2,-5,1782738801.213902,1,fist
-41,21,-2,-36,-9,-2,-4,7,1782738801.214198,1,fist
-28,-69,-9,17,-17,-13,-14,-52,1782738801.214198,1,fist
33,6,2,9,31,9,-10,1,1782738801.229043,1,fist
-30,31,-19,-11,-12,4,11,-2,1782738801.229043,1,fist
60,-26,22,18,2,-10,-7,-4,1782738801.2425332,1,fist
-94,-46,-11,-65,-28,-16,-29,-24,1782738801.2425332,1,fist
21,-33,-10,3,-7,-4,1,1,1782738801.242686,1,fist
60,9,-4,-1,1,0,-2,2,1782738801.242686,1,fist
-11,30,6,21,5,0,2,-21,1782738801.2571552,1,fist
8,15,6,14,3,1,3,12,1782738801.2571552,1,fist
35,-7,-7,-10,-1,-1,-1,-2,1782738801.272128,1,fist
-13,-79,-14,17,-3,-7,-9,3,1782738801.272128,1,fist
5,6,9,-7,-6,-1,-6,-46,1782738801.273312,1,fist
-25,-21,7,32,8,-3,-2,-11,1782738801.273312,1,fist
16,31,-21,-36,-10,0,4,16,1782738801.287046,1,fist
-34,-63,-16,-5,4,-1,1,8,1782738801.287046,1,fist
60,36,14,30,-2,-4,-2,12,1782738801.304186,1,fist
-78,66,3,-29,5,7,5,-7,1782738801.304186,1,fist
-12,46,9,21,5,4,6,8,1782738801.3043158,1,fist
23,59,3,-22,-1,0,-3,1,1782738801.3043158,1,fist
-18,-13,2,-12,-2,1,2,-7,1782738801.318985,1,fist
55,-14,4,21,5,5,8,43,1782738801.318985,1,fist
-2,-6,-5,9,-5,-4,-2,-7,1782738801.3341289,1,fist
6,60,-2,1,-4,-5,-4,-13,1782738801.3341289,1,fist
-33,-49,2,-8,4,4,5,14,1782738801.334516,1,fist
15,-18,-8,-1,2,-1,0,-2,1782738801.334516,1,fist
-6,4,3,1,-3,-1,0,11,1782738801.347957,1,fist
42,4,-5,-3,-5,-3,-6,-28,1782738801.347957,1,fist
29,16,-24,-12,1,-1,-9,-18,1782738801.363761,1,fist
-17,-74,30,4,2,2,5,3,1782738801.363761,1,fist
-60,-52,-25,-8,-10,-5,-5,2,1782738801.3639219,1,fist
52,24,8,5,2,1,2,-11,1782738801.3639219,1,fist
-68,-22,-11,-6,-5,-5,-9,-38,1782738801.378871,1,fist
51,27,-9,6,-1,1,6,2,1782738801.378871,1,fist
-17,-14,18,-2,0,-3,-9,-20,1782738801.3935308,1,fist
41,59,24,-13,2,10,5,35,1782738801.3935308,1,fist
-87,3,5,-1,-2,-1,-2,-1,1782738801.3940601,1,fist
-69,-8,-17,14,0,-2,-6,-22,1782738801.3940601,1,fist
48,67,13,-14,-6,-3,4,-4,1782738801.408587,1,fist
41,12,3,11,-1,0,10,26,1782738801.408587,1,fist
-7,45,-1,3,2,0,-1,-6,1782738801.424046,1,fist
90,-41,29,4,4,3,1,20,1782738801.424046,1,fist
-30,-46,-32,10,1,-1,0,28,1782738801.4242198,1,fist
-53,-45,-41,-12,-3,-5,-8,-25,1782738801.4242198,1,fist
15,39,40,11,2,2,1,10,1782738801.439348,1,fist
37,-48,-32,1,-2,-2,10,16,1782738801.439348,1,fist
16,30,-8,2,4,5,5,15,1782738801.452542,1,fist
-91,15,-3,5,-4,-12,-23,-39,1782738801.452542,1,fist
110,-19,-16,-16,1,13,13,28,1782738801.4530182,1,fist
-30,56,12,1,-6,-9,-11,-33,1782738801.4530182,1,fist
127,115,8,18,11,10,17,59,1782738801.467864,1,fist
-95,-55,-30,-6,-3,-13,-18,-27,1782738801.467864,1,fist
65,42,27,-64,-15,4,1,4,1782738801.482238,1,fist
-34,36,1,-4,-4,0,1,7,1782738801.482238,1,fist
47,58,2,6,6,0,9,31,1782738801.4823942,1,fist
15,-28,-38,9,-3,2,5,6,1782738801.4823942,1,fist
104,56,24,7,-2,-7,-6,14,1782738801.4986272,1,fist
-67,-74,-9,4,7,-3,-17,-43,1782738801.4986272,1,fist
-67,63,0,-29,-21,-7,-3,-4,1782738801.513182,1,fist
67,43,-23,12,6,0,4,5,1782738801.513182,1,fist
-69,-18,18,-6,8,5,-4,-17,1782738801.514721,1,fist
124,67,2,11,-4,8,34,96,1782738801.514721,1,fist
-102,-37,-3,0,-2,-10,-35,-89,1782738801.5286882,1,fist
118,-3,25,1,-2,-3,-1,19,1782738801.5286882,1,fist
-56,-94,-38,-1,-3,-1,4,3,1782738801.544344,1,fist
34,-47,-4,3,4,-4,-6,-26,1782738801.544344,1,fist
69,-7,-10,-22,-12,1,7,14,1782738801.544559,1,fist
-42,69,18,-18,-6,6,2,-1,1782738801.544559,1,fist
8,0,-21,27,8,0,3,-1,1782738801.558913,1,fist
-81,-25,3,-11,3,7,9,19,1782738801.558913,1,fist
-31,-14,-13,-60,-11,-6,-10,-38,1782738801.5740511,1,fist
-60,-8,9,6,0,0,4,18,1782738801.5740511,1,fist
9,-33,-9,10,0,2,0,8,1782738801.574388,1,fist
71,113,19,27,10,1,-2,7,1782738801.574388,1,fist
-53,-55,-15,-20,-5,4,-2,-12,1782738801.587626,1,fist
15,86,7,1,-3,1,-2,19,1782738801.587626,1,fist
49,0,-3,3,11,9,11,22,1782738801.60504,1,fist
-28,37,3,6,-6,-11,-19,-47,1782738801.60504,1,fist
117,-35,-2,-4,8,2,11,19,1782738801.618913,1,fist
26,-12,-1,-5,-8,-7,-6,-7,1782738801.618913,1,fist
13,90,12,20,0,0,5,5,1782738801.6191869,1,fist
-59,-55,-5,-12,0,-4,-13,-16,1782738801.6191869,1,fist
-58,-12,-4,13,-8,-4,0,-2,1782738801.633931,1,fist
28,-76,-24,-5,-2,1,4,14,1782738801.633931,1,fist
44,43,21,17,10,-7,-6,-32,1782738801.635819,1,fist
-8,-25,5,-21,-15,5,6,28,1782738801.635819,1,fist
-28,99,6,26,7,-2,-4,-26,1782738801.648345,1,fist
20,33,7,-14,-5,-2,0,7,1782738801.648345,1,fist
61,-1,8,5,-1,2,0,1,1782738801.662103,1,fist
-86,-21,-25,21,17,1,6,-9,1782738801.662103,1,fist
89,19,14,-11,-11,-6,-4,9,1782738801.678182,1,fist
14,94,1,-10,6,8,15,38,1782738801.678182,1,fist
-103,37,-17,-4,-3,-9,-14,-46,1782738801.679373,1,fist
127,-23,0,-7,-5,3,8,40,1782738801.679373,1,fist
-61,-5,12,16,4,2,-1,2,1782738801.6942651,1,fist
50,-80,1,6,1,0,1,15,1782738801.6942651,1,fist
-58,-15,-24,0,1,-11,-17,-19,1782738801.694331,1,fist
41,127,12,-26,-10,-3,-8,-25,1782738801.694331,1,fist
57,36,-5,35,2,-1,7,-6,1782738801.707784,1,fist
-25,-20,-7,-41,-1,2,-1,15,1782738801.707784,1,fist
-1,-24,19,17,7,10,13,28,1782738801.723973,1,fist
32,34,6,8,-1,-3,-7,-24,1782738801.723973,1,fist
-49,-110,-16,8,0,1,-2,-6,1782738801.737799,1,fist
-48,-48,-2,-3,-4,-10,-11,-13,1782738801.737799,1,fist
67,-2,-4,-9,-7,2,6,8,1782738801.738255,1,fist
-89,-48,7,17,11,-2,-8,-30,1782738801.738255,1,fist
56,-16,-5,-45,-13,5,6,1,1782738801.7530088,1,fist
-17,-37,-4,12,13,2,-1,0,1782738801.7530088,1,fist
-45,-58,-2,11,2,-3,-8,-15,1782738801.753581,1,fist
90,3,0,-13,-5,8,21,30,1782738801.753581,1,fist
-79,-21,-18,8,3,-8,-18,-9,1782738801.768034,1,fist
29,16,1,14,-4,-8,-11,-41,1782738801.768034,1,fist
-33,87,2,-28,-13,-3,4,23,1782738801.7822342,1,fist
-26,-21,8,35,4,-6,-19,-73,1782738801.7822342,1,fist
41,50,-2,7,3,2,9,23,1782738801.7971761,1,fist
72,98,-7,-33,-4,9,18,20,1782738801.7971761,1,fist
10,28,4,5,-7,-11,-13,-25,1782738801.798335,1,fist
-8,6,3,-25,3,6,8,26,1782738801.798335,1,fist
-56,-44,-4,26,0,-6,-8,-24,1782738801.81265,1,fist
27,85,17,9,-4,0,8,11,1782738801.81265,1,fist
14,-82,-8,-5,-3,-6,-5,-13,1782738801.8126981,1,fist
31,75,-2,-5,4,1,-8,13,1782738801.8126981,1,fist
127,50,31,2,7,10,19,39,1782738801.827622,1,fist
-51,-60,-12,-7,2,-3,-15,-33,1782738801.827622,1,fist
-70,-24,12,-19,-10,-2,4,-29,1782738801.8423119,1,fist
54,-49,-18,-16,-7,-6,-13,1,1782738801.8423119,1,fist
20,63,10,21,15,3,11,14,1782738801.857126,1,fist
17,127,5,8,0,14,2,18,1782738801.857126,1,fist
-55,-116,-23,14,-3,-21,-24,-30,1782738801.8573089,1,fist
-56,-68,27,-12,2,8,1,11,1782738801.8573089,1,fist
18,-14,-22,-24,-12,-8,-7,-7,1782738801.8726962,1,fist
52,32,7,16,2,-8,-2,-3,1782738801.8726962,1,fist
6,-79,-16,-12,-7,-1,-4,-4,1782738801.873309,1,fist
76,16,15,7,6,6,14,16,1782738801.873309,1,fist
-15,-85,-31,-15,-5,-3,-9,-46,1782738801.887286,1,fist
71,63,14,22,1,-4,-1,-28,1782738801.887286,1,fist
103,84,6,-17,-6,8,-10,33,1782738801.902014,1,fist
-28,-32,0,24,3,-4,2,3,1782738801.902014,1,fist
57,125,15,0,-1,5,0,4,1782738801.917137,1,fist
-10,15,-24,-14,-8,-6,-12,5,1782738801.917137,1,fist
27,90,36,43,22,16,28,53,1782738801.9172301,1,fist
-94,-61,-8,-51,-5,-4,-10,-49,1782738801.9172301,1,fist
68,89,14,3,-2,0,-8,-5,1782738801.93223,1,fist
-28,5,-21,3,1,0,2,-26,1782738801.93223,1,fist
127,62,22,24,12,4,2,10,1782738801.93225,1,fist
-98,-31,-20,-29,-16,-8,1,-10,1782738801.93225,1,fist
17,-8,-7,33,11,-2,-2,14,1782738801.947309,1,fist
-77,-121,3,-34,-14,-4,-8,-18,1782738801.947309,1,fist
-2,-19,-11,-36,-9,3,7,7,1782738801.9618392,1,fist
110,42,4,55,8,-6,-12,-25,1782738801.9618392,1,fist
-4,80,9,-35,-3,2,1,-5,1782738801.961994,1,fist
-36,-96,-22,12,-6,-11,-7,29,1782738801.961994,1,fist
-81,24,6,-1,-1,-4,-12,-33,1782738801.978508,1,fist
10,83,-3,-5,1,14,22,33,1782738801.978508,1,fist
67,15,7,38,18,3,16,39,1782738801.9924421,1,fist
21,51,-2,-61,-21,0,-1,11,1782738801.9924421,1,fist
-89,-55,-3,-10,-6,-12,-11,-31,1782738801.9941518,1,fist
85,16,2,35,3,-3,3,18,1782738801.9941518,1,fist
11,-30,-7,-9,-9,-5,-9,-15,1782738802.009044,1,fist
38,-12,11,26,16,1,4,-14,1782738802.009044,1,fist
-64,-106,-10,-23,-9,4,11,47,1782738802.0225868,1,fist
48,43,-10,-8,1,-3,-12,-25,1782738802.0225868,1,fist
40,16,2,11,2,1,1,0,1782738802.02278,1,fist
44,-18,-9,-1,0,1,4,4,1782738802.02278,1,fist
67,29,9,15,-1,-1,6,-24,1782738802.0387158,1,fist
9,-6,-1,0,25,17,14,28,1782738802.0387158,1,fist
-110,-105,-21,-57,-26,-8,-9,-20,1782738802.054265,1,fist
-66,-98,-15,23,10,5,5,-6,1782738802.054265,1,fist
64,47,5,8,7,2,-4,6,1782738802.0543501,1,fist
28,45,8,9,2,-1,-3,10,1782738802.0543501,1,fist
18,26,-10,-37,-4,3,8,5,1782738802.067335,1,fist
33,-9,17,12,-7,-4,-1,9,1782738802.067335,1,fist
-32,60,-11,1,5,-2,-9,-55,1782738802.0820448,1,fist
16,-39,30,-5,-13,-14,-12,-20,1782738802.0820448,1,fist
88,-39,-29,-53,-16,2,-3,-3,1782738802.082376,1,fist
-105,-44,10,18,5,-6,-11,-27,1782738802.082376,1,fist
81,66,-12,-22,-3,2,6,24,1782738802.0968919,1,fist
31,-19,7,21,4,-6,-8,-29,1782738802.0968919,1,fist
-95,29,-4,44,2,-9,-12,-21,1782738802.112731,1,fist
-46,4,7,-46,-9,-1,9,25,1782738802.112731,1,fist
50,-81,-15,9,11,5,4,25,1782738802.129157,1,fist
-70,-24,-2,9,3,-2,-4,-8,1782738802.129157,1,fist
103,81,15,4,-3,4,5,31,1782738802.129387,1,fist
-48,19,-6,-15,-2,-15,-22,-70,1782738802.129387,1,fist
115,-26,1,20,0,0,11,30,1782738802.1439989,1,fist
-39,-52,-19,-7,2,3,-3,1,1782738802.1439989,1,fist
-11,0,10,-10,1,-8,-9,-7,1782738802.158128,1,fist
25,74,15,29,-8,-1,8,15,1782738802.158128,1,fist
90,38,-16,4,37,21,27,64,1782738802.160436,1,fist
-51,81,-11,-38,-23,-28,-38,-62,1782738802.160436,1,fist
16,44,6,16,3,1,3,24,1782738802.232631,1,fist
119,57,-11,16,1,4,6,18,1782738802.232631,1,fist
-31,-59,18,18,4,1,12,22,1782738802.2327402,1,fist
14,105,-8,-1,-3,10,21,48,1782738802.2327402,1,fist
-101,-103,11,11,-2,-13,-17,-37,1782738802.2338529,1,fist
-6,64,-5,-26,0,-1,-7,4,1782738802.2338529,1,fist
60,37,-2,18,-8,-14,-27,-44,1782738802.235086,1,fist
-24,15,5,-26,-6,5,14,30,1782738802.235086,1,fist
-110,39,-3,-11,-6,-4,-9,-29,1782738802.249174,1,fist
127,9,2,11,-6,2,10,21,1782738802.249174,1,fist
-64,-77,4,22,19,6,5,3,1782738802.249737,1,fist
70,9,-14,-12,-14,0,5,32,1782738802.249737,1,fist
-11,60,15,8,-3,-13,-20,-37,1782738802.2628,1,fist
-46,-6,-4,-35,-11,0,-4,-9,1782738802.2628,1,fist
58,-19,-8,2,7,6,7,1,1782738802.277246,1,fist
-24,-44,4,-28,-12,-11,-6,-36,1782738802.277246,1,fist
105,116,10,34,10,13,17,47,1782738802.2774022,1,fist
-44,-70,2,-43,-14,-10,-25,-51,1782738802.2774022,1,fist
-79,7,-26,-12,3,5,6,0,1782738802.292377,1,fist
127,88,29,9,5,9,8,30,1782738802.292377,1,fist
-116,-94,8,-22,-19,-18,-25,-66,1782738802.308634,1,fist
34,-13,1,41,2,-4,-8,14,1782738802.308634,1,fist
125,23,2,11,6,6,17,51,1782738802.308927,1,fist
-35,-26,-2,18,6,-3,-15,-48,1782738802.308927,1,fist
-13,-57,-7,-72,-9,5,9,27,1782738802.325081,1,fist
-94,-40,2,32,8,-4,-9,-46,1782738802.325081,1,fist
-4,-40,5,-3,-14,-10,-12,-34,1782738802.338912,1,fist
23,14,-12,15,2,-5,3,27,1782738802.338912,1,fist
93,52,2,8,-1,8,2,-49,1782738802.339047,1,fist
-6,-43,-24,3,-6,-15,-4,-21,1782738802.339047,1,fist
87,21,12,18,16,9,7,45,1782738802.353549,1,fist
-54,7,-26,-2,-7,1,-2,-20,1782738802.353549,1,fist
-97,-102,19,-31,-10,-7,-16,-12,1782738802.367189,1,fist
71,127,8,22,8,6,-4,21,1782738802.367189,1,fist
43,95,9,10,-4,4,5,2,1782738802.367929,1,fist
-30,-66,-19,-2,-8,-16,-15,-35,1782738802.367929,1,fist
38,37,-15,2,-4,1,7,20,1782738802.382605,1,fist
111,87,13,6,10,12,13,41,1782738802.382605,1,fist
-84,-91,-1,5,-3,-10,-13,-30,1782738802.397443,1,fist
-11,-35,-14,-34,-2,3,0,11,1782738802.397443,1,fist
-1,21,9,4,1,3,8,15,1782738802.397632,1,fist
-46,-70,-7,2,-1,-4,-4,22,1782738802.397632,1,fist
27,29,3,1,-7,0,11,2,1782738802.413939,1,fist
127,20,0,7,9,1,-4,36,1782738802.413939,1,fist
-88,-124,-50,-26,-15,-6,1,2,1782738802.427615,1,fist
12,116,1,0,-1,-11,-19,-17,1782738802.427615,1,fist
28,92,5,13,3,12,14,20,1782738802.4294589,1,fist
-47,-43,4,-17,-3,-1,2,-9,1782738802.4294589,1,fist
117,99,14,38,11,3,3,0,1782738802.443887,1,fist
-113,-128,-17,-17,7,3,-2,-40,1782738802.443887,1,fist
92,127,13,-5,-4,0,-4,6,1782738802.459404,1,fist
-16,48,13,18,3,-5,-6,-17,1782738802.459404,1,fist
17,21,-5,2,-1,1,7,28,1782738802.459566,1,fist
39,-7,8,18,-3,0,5,-15,1782738802.459566,1,fist
9,-7,-6,-12,10,0,-5,-12,1782738802.472239,1,fist
-9,23,18,-19,-9,3,5,28,1782738802.472239,1,fist
-19,13,10,23,8,-2,-5,-4,1782738802.48756,1,fist
47,-36,-5,-48,-4,8,13,24,1782738802.48756,1,fist
78,5,-6,-1,4,4,0,31,1782738802.487982,1,fist
-39,-128,-14,8,-3,-5,-9,-13,1782738802.487982,1,fist
13,110,5,9,0,0,3,28,1782738802.502094,1,fist
-27,-10,-2,13,4,-6,-5,-58,1782738802.502094,1,fist
56,-38,-6,7,3,4,-2,21,1782738802.5174642,1,fist
-61,10,7,-10,-7,2,-2,13,1782738802.5174642,1,fist
-60,-80,-7,-18,-5,-8,-12,-31,1782738802.517591,1,fist
9,72,2,9,1,5,7,27,1782738802.517591,1,fist
-39,-14,1,-2,-7,-9,-5,-49,1782738802.532665,1,fist
35,39,0,11,4,7,11,7,1782738802.532665,1,fist
-3,-24,0,2,4,1,2,-4,1782738802.5475001,1,fist
12,-4,-4,14,-1,0,5,4,1782738802.5475001,1,fist
-74,-66,-8,-30,-9,-4,-12,-1,1782738802.5482209,1,fist
34,66,9,4,-1,0,4,2,1782738802.5482209,1,fist
-7,8,-1,0,-4,-1,4,-2,1782738802.5623412,1,fist
6,-43,-3,-5,3,0,1,12,1782738802.5623412,1,fist
-39,-26,-5,9,-4,-3,-5,-11,1782738802.577184,1,fist
-22,-36,4,18,4,-1,0,-1,1782738802.577184,1,fist
32,10,-1,-6,0,2,-1,5,1782738802.5773098,1,fist
38,27,-6,-8,-8,-4,8,7,1782738802.5773098,1,fist
-104,-53,1,-15,12,6,-13,-26,1782738802.592291,1,fist
24,-18,6,7,-3,-2,2,23,1782738802.592291,1,fist
11,31,-2,8,2,-1,-2,-42,1782738802.607193,1,fist
9,-32,-3,6,-2,-3,-4,-4,1782738802.607193,1,fist
-16,0,-15,-8,-7,-5,7,24,1782738802.60746,1,fist
18,54,33,14,3,2,6,7,1782738802.60746,1,fist
-34,-10,-20,-10,5,-6,-10,3,1782738802.6220648,1,fist
-25,-79,-18,-9,-8,-2,0,-1,1782738802.6220648,1,fist
7,100,6,-4,-7,-8,-5,-13,1782738802.6379352,1,fist
26,42,-9,20,3,0,-6,-17,1782738802.6379352,1,fist
-48,-31,-1,3,-4,2,3,4,1782738802.6380758,1,fist
57,74,7,-27,-1,-2,0,9,1782738802.6380758,1,fist
-14,-28,1,-15,-4,-3,-4,-2,1782738802.6532679,1,fist
55,38,8,48,8,1,4,-2,1782738802.6532679,1,fist
-6,-15,-1,-80,-20,-3,-8,8,1782738802.667913,1,fist
-81,-24,-22,12,-5,-6,-10,-17,1782738802.667913,1,fist
-6,22,10,9,-3,0,5,3,1782738802.668787,1,fist
57,-8,-4,-13,-3,-1,6,-25,1782738802.668787,1,fist
24,17,2,21,8,0,-13,-4,1782738802.6821,1,fist
9,14,4,-9,2,1,2,5,1782738802.6821,1,fist
-29,9,-1,-3,-2,-6,-8,8,1782738802.697141,1,fist
-23,-67,-6,-17,-2,1,5,-24,1782738802.697141,1,fist
51,89,-2,14,3,2,2,23,1782738802.697331,1,fist
-59,-46,14,7,3,3,-3,-11,1782738802.697331,1,fist
5,-79,-15,6,-2,-6,-7,-2,1782738802.7122838,1,fist
0,43,10,-11,-2,3,0,18,1782738802.7122838,1,fist
-33,-37,9,-9,8,1,3,4,1782738802.72813,1,fist
-13,66,-7,10,-5,0,-3,5,1782738802.72813,1,fist
31,15,2,-6,1,0,7,3,1782738802.728333,1,fist
64,-25,-10,4,-3,-5,-3,6,1782738802.728333,1,fist
-73,-74,3,1,-3,-4,0,-17,1782738802.7422569,1,fist
48,-27,8,13,2,-2,-7,10,1782738802.7422569,1,fist
-17,49,2,-1,-1,3,-2,18,1782738802.758574,1,fist
-11,36,15,-3,6,-2,-8,-25,1782738802.758574,1,fist
32,24,5,22,0,2,14,14,1782738802.758761,1,fist
19,-4,-7,-9,-6,-4,-4,1,1782738802.758761,1,fist
-34,-63,-6,27,6,-4,-1,12,1782738802.772888,1,fist
5,12,1,-67,-14,0,-9,-7,1782738802.772888,1,fist
-22,47,-5,-6,-4,1,5,13,1782738802.787402,1,fist
-78,-6,2,3,4,-6,-13,-30,1782738802.787402,1,fist
13,4,-2,-17,-4,1,-1,2,1782738802.788401,1,fist
-7,-41,-3,23,9,1,16,23,1782738802.788401,1,fist
62,-12,9,13,1,2,-11,13,1782738802.80195,1,fist
-32,-4,-18,14,-1,-6,-10,-24,1782738802.80195,1,fist
40,88,12,-25,-3,10,13,-3,1782738802.818774,1,fist
-98,-61,-15,-11,-7,-10,-11,-15,1782738802.818774,1,fist
25,35,6,4,5,0,5,-2,1782738802.8189352,1,fist
43,5,0,12,-1,4,12,29,1782738802.8189352,1,fist
56,1,8,15,0,-1,-3,-20,1782738802.8338969,1,fist
64,67,9,8,8,9,24,15,1782738802.8338969,1,fist
3,-118,-12,-20,-18,-8,-35,-38,1782738802.849132,1,fist
61,90,22,5,10,1,1,1,1782738802.849132,1,fist
-51,7,-3,-12,-10,-4,5,2,1782738802.849429,1,fist
20,13,-6,-2,-1,-1,-1,-4,1782738802.849429,1,fist
-21,-33,-1,12,4,-4,-4,-6,1782738802.86378,1,fist
10,-59,-16,5,-5,-2,3,-3,1782738802.86378,1,fist
92,56,-10,11,16,4,14,20,1782738802.8771389,1,fist
-110,-97,-15,-56,-26,-7,-35,-75,1782738802.8771389,1,fist
31,35,5,24,12,-1,-5,-7,1782738802.877363,1,fist
20,-13,-12,-13,6,6,7,22,1782738802.877363,1,fist
-93,30,-4,3,-10,-13,-17,-27,1782738802.892294,1,fist
0,24,4,24,7,3,9,34,1782738802.892294,1,fist
34,-26,-4,29,9,-2,6,-7,1782738802.9077811,1,fist
-12,12,-7,-81,-8,9,5,-4,1782738802.9077811,1,fist
-57,-36,-6,15,-3,-5,4,-3,1782738802.909515,1,fist
46,28,20,11,12,-1,-3,35,1782738802.909515,1,fist
-33,79,14,-16,-12,-5,1,0,1782738802.92382,1,fist
22,-50,-8,33,5,-2,3,7,1782738802.92382,1,fist
40,-44,-10,-14,-11,-3,-6,-3,1782738802.938887,1,fist
-50,-29,-8,8,9,4,5,8,1782738802.938887,1,fist
27,3,1,1,-5,-3,-7,-2,1782738802.939046,1,fist
-9,-12,-12,3,-5,-2,-10,0,1782738802.939046,1,fist
31,-31,-4,-25,-3,2,-3,4,1782738802.955678,1,fist
-49,-27,-5,21,3,-6,-5,-34,1782738802.955678,1,fist
8,22,1,-2,-3,0,11,-3,1782738802.968642,1,fist
13,46,-5,-13,-10,-4,0,18,1782738802.968642,1,fist
20,34,-3,5,12,4,-5,-15,1782738802.9689028,1,fist
-70,-83,29,19,1,-5,-12,-21,1782738802.9689028,1,fist
-33,-1,-4,-4,-6,2,24,33,1782738802.98274,1,fist
48,-3,5,-4,4,-2,-9,-10,1782738802.98274,1,fist
-82,21,2,-4,-7,-5,-2,4,1782738802.9968991,1,fist
90,107,9,-5,0,3,11,26,1782738802.9968991,1,fist
18,-46,-27,2,6,6,10,-2,1782738802.9970639,1,fist
-33,29,11,-15,-13,-19,-26,-16,1782738802.9970639,1,fist
114,20,-2,43,21,10,13,33,1782738803.0145438,1,fist
35,-65,-18,-42,-16,2,-14,27,1782738803.0145438,1,fist
-3,-43,3,0,-9,-6,-9,-38,1782738803.028256,1,fist
100,111,-7,12,5,8,19,31,1782738803.028256,1,fist
-5,20,-16,-8,5,-8,-12,-41,1782738803.030009,1,fist
59,13,25,0,-11,-2,-2,7,1782738803.030009,1,fist
55,-4,-11,17,10,6,-1,13,1782738803.0454159,1,fist
28,-3,1,-9,-5,6,18,12,1782738803.0454159,1,fist
33,83,-4,-3,-5,-2,-5,-7,1782738803.060655,1,fist
15,30,-4,24,7,0,-17,-52,1782738803.060655,1,fist
-41,-23,14,-6,-4,-5,-1,-16,1782738803.0608408,1,fist
3,32,-2,-25,-4,1,0,-14,1782738803.0608408,1,fist
-22,8,-2,-8,-5,0,5,8,1782738803.073828,1,fist
74,60,-9,10,-3,3,11,49,1782738803.073828,1,fist
-57,-25,18,-14,-7,-11,-22,-16,1782738803.087164,1,fist
